Date,Open,High,Low,Close,Volume,Change
2017-10-26,42860,42960,41340,41340,35721,-0.036363636363636376
2017-10-27,41640,42400,41380,42320,31636,0.02370585389453317
2017-10-30,42760,43120,42520,42700,32396,0.008979206049149369
2017-10-31,42700,44920,42280,44800,72304,0.049180327868852514
2017-11-01,46720,47180,46020,46700,58951,0.04241071428571419
2017-11-02,46960,47120,46000,46580,82838,-0.0025695931477516254
2017-11-03,46580,46680,45700,46000,51766,-0.012451696006869906
2017-11-06,46480,46480,45220,45700,63047,-0.006521739130434745
2017-11-07,45760,45980,45400,45640,20847,-0.0013129102844638973
2017-11-08,45640,46260,45420,45800,29601,0.0035056967572304476
2017-11-09,45800,45980,45280,45620,38788,-0.003930131004366788
2017-11-10,45620,45700,45020,45320,29284,-0.006576063130206089
2017-11-13,45480,45680,45060,45140,24914,-0.003971756398940873
2017-11-14,45140,45380,44480,44500,40123,-0.014178112538768328
2017-11-15,44500,44680,43700,43960,42915,-0.012134831460674178
2017-11-16,43940,44400,43940,44000,53973,0.0009099181073703999
2017-11-17,44420,45220,44000,44000,54691,0.0
2017-11-20,44100,44340,43880,44100,26161,0.002272727272727204
2017-11-21,44100,44400,43960,44140,25252,0.0009070294784581101
2017-11-22,44680,45560,44620,45560,39460,0.0321703670140463
2017-11-23,45500,45500,44600,44800,22373,-0.01668129938542584
2017-11-24,44840,45080,44460,45080,19388,0.006250000000000089
2017-11-27,45040,45040,42720,42740,55388,-0.05190771960958296
2017-11-28,42740,43020,41640,42980,47015,0.005615348619560034
2017-11-29,42980,43080,42360,42600,27028,-0.008841321544904579
2017-11-30,41600,41920,41060,41920,117674,-0.015962441314554043
2017-12-01,41920,42719,41660,41920,49211,0.0
2017-12-04,41920,42380,40880,41580,55848,-0.008110687022900742
2017-12-05,41100,41660,40900,41320,26989,-0.006253006253006288
2017-12-06,41580,41580,40040,40040,38134,-0.030977734753146136
2017-12-07,40040,41040,40040,40500,51694,0.011488511488511488
2017-12-08,41400,41760,41300,41500,50176,0.024691358024691468
2017-12-11,42140,42140,41500,41500,21375,0.0
2017-12-12,41520,41900,41520,41700,29033,0.004819277108433662
2017-12-13,41700,41760,40960,41120,27282,-0.013908872901678637
2017-12-14,41140,41580,41140,41380,36573,0.006322957198443557
2017-12-15,41380,41480,40540,40540,47924,-0.020299661672305458
2017-12-18,40800,40900,40200,40760,27858,0.005426739023187022
2017-12-19,41100,41540,40980,41200,40587,0.01079489695780178
2017-12-20,41360,41360,40540,40540,30006,-0.016019417475728104
2017-12-21,40540,40700,39120,39120,37236,-0.0350271336951159
2017-12-22,39400,40100,39300,40040,29208,0.023517382413087873
2017-12-26,40060,40200,39160,39160,28542,-0.02197802197802201
2017-12-27,39400,40220,39400,40060,18431,0.02298263534218581
2017-12-28,40320,41800,40260,41800,35681,0.043434847728407444
2018-01-02,41920,41940,41160,41940,21940,0.0033492822966507685
2018-01-03,42200,42620,41720,41800,28417,-0.0033381020505484083
2018-01-04,42239,42260,41360,41800,40025,0.0
2018-01-05,41800,42260,41620,42260,28601,0.011004784688995128
2018-01-08,42100,42340,41580,42060,47789,-0.004732607666824373
2018-01-09,41200,41700,40200,40880,44471,-0.02805515929624347
2018-01-10,41080,41200,39080,39080,66062,-0.044031311154598796
2018-01-11,39000,39420,38300,39340,42023,0.006653019447287578
2018-01-12,39960,39960,38220,39160,46403,-0.004575495678698527
2018-01-15,39240,39840,39100,39540,28060,0.009703779366700749
2018-01-16,39800,41000,39720,40800,37382,0.03186646433990892
2018-01-17,40600,40760,39800,40240,28359,-0.013725490196078383
2018-01-18,40440,41320,40420,40940,40490,0.01739562624254476
2018-01-19,41000,41220,40000,40000,46015,-0.022960429897410872
2018-01-22,39700,39800,39140,39560,40378,-0.01100000000000001
2018-01-23,39700,40200,39480,40200,28519,0.016177957532861553
2018-01-24,40000,40540,39900,40240,27040,0.0009950248756218638
2018-01-25,40120,40960,39980,40960,23468,0.017892644135188762
2018-01-26,41180,41420,40760,41400,32909,0.0107421875
2018-01-29,42000,42080,41580,42080,37193,0.01642512077294689
2018-01-30,42000,42000,40660,41000,35298,-0.025665399239543696
2018-01-31,40960,44300,40760,42180,99658,0.028780487804878074
2018-02-01,42740,42740,41020,41180,53040,-0.0237079184447605
2018-02-02,41000,41040,39460,39460,68655,-0.04176784847013115
2018-02-05,38680,39980,38180,39560,38333,0.0025342118601114905
2018-02-06,38360,39640,38340,39160,42685,-0.010111223458038388
2018-02-07,39840,39900,37620,37620,41676,-0.0393258426966292
2018-02-08,37520,38360,37520,38100,40335,0.012759170653907415
2018-02-09,37200,37500,36660,36780,33747,-0.03464566929133861
2018-02-12,37200,38339,36900,37600,35569,0.022294725394236048
2018-02-13,38780,39920,38240,39700,48889,0.05585106382978733
2018-02-14,40400,41000,40059,40740,34844,0.026196473551637345
2018-02-19,41760,41760,40180,40740,34810,0.0
2018-02-20,40820,40900,40140,40400,41540,-0.008345606283750584
2018-02-21,40500,40500,39280,40020,31759,-0.009405940594059414
2018-02-22,39600,39880,39440,39500,24560,-0.012993503248375782
2018-02-23,39240,40020,39240,39500,38726,0.0
2018-02-26,39920,39940,39479,39620,21754,0.0030379746835442756
2018-02-27,40120,40500,39820,39820,32477,0.005047955577990981
2018-02-28,39660,40220,39600,39900,47851,0.002009040683073726
2018-03-02,39000,39020,38400,38420,37218,-0.037092731829573955
2018-03-05,38320,38680,37580,37700,28243,-0.01874023945861536
2018-03-06,38080,39140,38080,38920,23531,0.03236074270557032
2018-03-07,40140,40700,39140,40300,33498,0.035457348406988665
2018-03-08,40640,40700,40100,40500,14368,0.00496277915632759
2018-03-09,40800,41740,40719,41600,24339,0.02716049382716057
2018-03-12,42340,42340,41600,42100,15674,0.012019230769230838
2018-03-13,42540,43380,42400,43380,29924,0.030403800475059306
2018-03-14,42900,43180,42700,42880,19847,-0.01152604887044717
2018-03-15,42880,43060,42340,42380,20152,-0.011660447761194015
2018-03-16,42160,42240,41160,41900,58027,-0.011326097215667796
2018-03-19,41900,42100,41520,41640,19470,-0.006205250596658662
2018-03-20,41440,42000,41320,42000,20666,0.008645533141210304
2018-03-21,42340,42400,42020,42120,38844,0.0028571428571428914
2018-03-22,42300,42680,42080,42140,30980,0.0004748338081670411
2018-03-23,41200,41460,40340,40600,28792,-0.03654485049833889
2018-03-26,40200,41120,39940,41120,21814,0.012807881773398977
2018-03-27,41340,41360,40400,40720,26176,-0.009727626459143934
2018-03-28,40200,40580,39740,40180,26390,-0.013261296660117883
2018-03-29,40180,40660,39760,40500,16908,0.007964161274265802
2018-03-30,40860,40980,40620,40800,9048,0.007407407407407307
2018-04-02,40700,40700,40100,40180,8016,-0.015196078431372495
2018-04-03,39820,40080,39400,40080,19319,-0.002488800398208091
2018-04-04,40140,40160,39060,39180,16444,-0.022455089820359264
2018-04-05,39520,40880,39460,40800,24534,0.04134762633996947
2018-04-06,40000,40600,39720,40240,28857,-0.013725490196078383
2018-04-09,40020,40740,39960,40700,14561,0.011431411530815172
2018-04-10,40620,40620,39940,40320,22605,-0.009336609336609292
2018-04-11,40840,40880,40100,40380,11635,0.0014880952380953438
2018-04-12,40540,40780,40360,40760,8862,0.009410599306587386
2018-04-13,40980,41180,40680,40760,21876,0.0
2018-04-16,40900,41200,40740,41200,19804,0.01079489695780178
2018-04-17,41060,41260,40540,40540,17368,-0.016019417475728104
2018-04-18,41000,42100,40800,42100,38865,0.03848051307350775
2018-04-19,42400,43120,42200,43020,43478,0.02185273159144896
2018-04-20,42320,42620,41840,42100,19362,-0.021385402138540233
2018-04-23,41320,42200,41300,42040,15895,-0.001425178147268391
2018-04-24,42040,42060,41000,41240,21957,-0.01902949571836343
2018-04-25,40440,41040,40440,40980,18823,-0.006304558680892303
2018-04-26,41000,42220,40980,42180,26427,0.029282576866764165
2018-04-27,43100,43500,42240,42500,46275,0.007586533902323334
2018-04-30,0,0,0,42500,0,0.0
2018-05-02,0,0,0,42500,0,0.0
2018-05-03,0,0,0,42500,0,0.0
2018-05-04,42500,43000,41050,41050,2214624,-0.034117647058823475
2018-05-08,42950,42950,41250,42000,2809669,0.023142509135200884
2018-05-09,42000,42250,40550,40550,1422660,-0.03452380952380951
2018-05-10,41150,41350,40300,40950,1600837,0.009864364981504226
2018-05-11,41500,41600,40850,40950,835958,0.0
2018-05-14,41000,41050,39750,40500,1488726,-0.01098901098901095
2018-05-15,40500,40550,39200,39300,1544319,-0.029629629629629672
2018-05-16,39600,40050,39350,39700,994494,0.010178117048346147
2018-05-17,40100,40100,38750,38750,1097958,-0.023929471032745564
2018-05-18,39050,39800,38950,39800,900490,0.02709677419354839
2018-05-21,39650,40050,39200,39750,840825,-0.0012562814070351536
2018-05-23,40350,41250,40250,40800,1946233,0.026415094339622636
2018-05-24,40900,40950,40400,40400,829264,-0.009803921568627416
2018-05-25,40400,41950,40050,41700,2459296,0.03217821782178221
2018-05-28,41700,41900,41200,41350,1210952,-0.008393285371702586
2018-05-29,41250,41500,40600,40600,726198,-0.01813784764207982
2018-05-30,40150,40450,39000,39000,1695460,-0.039408866995073843
2018-05-31,39750,40500,39600,40500,4822847,0.03846153846153855
2018-06-01,40600,40900,40250,40700,976217,0.004938271604938205
2018-06-04,40400,40900,40200,40900,1016574,0.004914004914004844
2018-06-05,40700,41000,40350,40900,832953,0.0
2018-06-07,41100,41250,40400,40500,1230426,-0.009779951100244544
2018-06-08,40600,40750,39650,40350,1534793,-0.0037037037037036535
2018-06-11,40250,40250,39500,39700,1788156,-0.01610904584882278
2018-06-12,39700,39700,39100,39150,1136748,-0.013853904282115859
2018-06-14,38850,39150,38600,38750,1808428,-0.010217113665389577
2018-06-15,39100,39150,37800,37800,2613261,-0.024516129032258083
2018-06-18,37800,37900,36750,37200,1808988,-0.015873015873015928
2018-06-19,37300,37650,36650,37000,1625303,-0.005376344086021501
2018-06-20,37500,37750,37000,37100,1083287,0.002702702702702675
2018-06-21,37800,37900,37150,37150,1332203,0.0013477088948787852
2018-06-22,37100,37450,36400,37450,1862272,0.008075370121130465
2018-06-25,37900,37900,37100,37500,1365551,0.001335113484646211
2018-06-26,37000,38200,37000,37800,1410723,0.008000000000000007
2018-06-27,37850,38650,37700,38250,1325150,0.011904761904761862
2018-06-28,37000,37800,37000,37200,1475939,-0.027450980392156876
2018-06-29,36600,37650,36600,37650,1816522,0.012096774193548487
2018-07-02,37900,38050,36650,37100,865076,-0.014608233731739695
2018-07-03,37150,37350,36800,36800,938133,-0.008086253369272267
2018-07-04,37050,37400,36600,36800,761142,0.0
2018-07-05,36700,37050,36550,37050,465068,0.006793478260869623
2018-07-06,36950,37000,36050,36350,1522503,-0.018893387314439902
2018-07-09,36500,36950,36350,36500,1090331,0.004126547455295837
2018-07-10,36950,37350,36850,37350,1476563,0.023287671232876672
2018-07-11,37350,37350,36400,37000,1249437,-0.009370816599732268
2018-07-12,36600,36800,36000,36400,1527750,-0.01621621621621616
2018-07-13,36400,37350,36400,37350,1691911,0.026098901098901006
2018-07-16,37450,37700,37150,37150,917573,-0.0053547523427041055
2018-07-17,37500,37500,36850,37000,1308453,-0.004037685060565233
2018-07-18,37500,38000,37300,37900,1393504,0.024324324324324298
2018-07-19,38150,38150,37650,38050,544934,0.003957783641160839
2018-07-20,38000,38400,37500,38400,784231,0.009198423127463773
2018-07-23,38150,38150,37100,37200,917948,-0.03125
2018-07-24,37050,37550,36900,37400,809453,0.005376344086021501
2018-07-25,37500,37600,36750,37100,672547,-0.008021390374331583
2018-07-26,37200,37500,36650,37400,1560792,0.008086253369272267
2018-07-27,37400,38450,37300,37800,645003,0.010695187165775444
2018-07-30,37500,38350,37450,38350,839274,0.014550264550264647
2018-07-31,37900,38250,37250,38250,1715775,-0.0026075619295958807
2018-08-01,38250,38400,37850,38400,1539219,0.0039215686274509665
2018-08-02,38400,38450,37500,37800,1150157,-0.015625
2018-08-03,38150,38150,37450,37900,949743,0.002645502645502562
2018-08-06,37900,38100,37700,38000,1042488,0.0026385224274405594
2018-08-07,37950,38250,37750,38100,2031888,0.002631578947368318
2018-08-08,38350,38400,37900,38400,882441,0.007874015748031482
2018-08-09,38400,38450,38000,38000,729608,-0.01041666666666663
2018-08-10,37850,37850,36600,37000,1338025,-0.02631578947368418
2018-08-13,36500,36700,36350,36700,902625,-0.008108108108108136
2018-08-14,36500,36900,36500,36850,638309,0.004087193460490468
2018-08-16,36000,36300,35600,35600,1374624,-0.03392130257801895
2018-08-17,35950,36350,35850,35850,1232567,0.0070224719101124045
2018-08-20,35950,36450,35700,36050,587065,0.00557880055788007
2018-08-21,35850,37000,35850,37000,1030578,0.026352288488210807
2018-08-22,37500,38200,37050,38000,1240229,0.027027027027026973
2018-08-23,37850,38150,37300,38150,1481776,0.003947368421052699
2018-08-24,38050,38150,37600,38050,682736,-0.002621231979030192
2018-08-27,38350,38400,37900,38200,1067319,0.003942181340341744
2018-08-28,38450,38500,37950,38450,987181,0.00654450261780104
2018-08-29,38650,38700,38150,38700,1255513,0.006501950585175553
2018-08-30,38700,39350,38550,39100,1347714,0.010335917312661591
2018-08-31,38850,39700,38650,39700,1525103,0.01534526854219953
2018-09-03,39500,39500,38650,38800,459331,-0.02267002518891692
2018-09-04,38850,38950,38700,38950,727071,0.0038659793814432852
2018-09-05,38700,38700,37950,37950,964442,-0.025673940949935803
2018-09-06,37700,37800,37200,37200,640228,-0.01976284584980237
2018-09-07,36400,36500,35850,36100,1747393,-0.029569892473118253
2018-09-10,35750,36400,35700,36400,1712169,0.008310249307479145
2018-09-11,36150,36550,35950,36050,1022169,-0.009615384615384581
2018-09-12,36150,36200,35600,35600,794199,-0.012482662968099856
2018-09-13,35500,35950,35050,35100,1681004,-0.014044943820224698
2018-09-14,35800,36650,35750,36650,704944,0.04415954415954415
2018-09-17,36500,36600,35900,36000,463299,-0.017735334242837686
2018-09-18,35850,36950,35650,36500,1275845,0.01388888888888884
2018-09-19,36850,37250,36550,37150,895007,0.017808219178082174
2018-09-20,37650,38200,37300,38050,1960977,0.024226110363391617
2018-09-21,37950,38500,37550,38500,1868001,0.01182654402102501
2018-09-27,38200,38400,37700,38400,2081294,-0.0025974025974025983
2018-09-28,38400,38450,36950,37850,2268872,-0.01432291666666663
2018-10-01,37800,38050,37450,37950,926264,0.0026420079260238705
2018-10-02,37800,38050,37000,37050,397528,-0.02371541501976282
2018-10-04,37000,37100,36000,36450,1074508,-0.01619433198380571
2018-10-05,36500,36700,35800,35850,1462510,-0.016460905349794275
2018-10-08,35850,36250,35750,35950,1666571,0.002789400278939924
2018-10-10,36350,36650,36000,36200,1428427,0.006954102920723182
2018-10-11,35000,35650,34300,34650,1976912,-0.04281767955801108
2018-10-12,34350,36100,34350,35800,903246,0.03318903318903321
2018-10-15,35900,35900,34800,35250,841475,-0.015363128491620137
2018-10-16,35350,35550,34900,35550,755048,0.008510638297872353
2018-10-17,35950,36100,35500,35900,398999,0.009845288326300938
2018-10-18,35900,35900,35400,35800,484319,-0.0027855153203342198
2018-10-19,35450,35800,35200,35800,543771,0.0
2018-10-22,35050,35550,35000,35300,437227,-0.013966480446927387
2018-10-23,35250,35450,34700,34900,1106957,-0.011331444759206777
2018-10-24,34600,34900,34050,34300,749719,-0.017191977077363862
2018-10-25,33500,33700,33150,33400,911599,-0.026239067055393583
2018-10-26,33600,33750,33000,33750,987715,0.010479041916167775
2018-10-29,33550,34500,33250,34000,877243,0.007407407407407307
2018-10-30,33450,35400,33450,35100,1380950,0.032352941176470695
2018-10-31,35500,35750,34400,35750,2121637,0.0185185185185186
2018-11-01,35750,35750,34850,35200,1532337,-0.01538461538461533
2018-11-02,35800,36500,35500,36400,916472,0.03409090909090917
2018-11-05,36100,36400,35800,36200,877907,-0.005494505494505475
2018-11-06,36200,36250,35500,36000,633364,-0.0055248618784530246
2018-11-07,36050,36800,35900,36500,1024744,0.01388888888888884
2018-11-08,37200,37200,36550,36550,904445,0.00136986301369868
2018-11-09,37000,37300,36700,37150,1244316,0.01641586867305067
2018-11-12,36800,38100,36700,37500,851868,0.009421265141319024
2018-11-13,36600,37350,36500,37350,808454,-0.0040000000000000036
2018-11-14,37500,37500,36750,37050,878265,-0.008032128514056214
2018-11-15,37000,37200,36400,36750,1005546,-0.0080971659919028
2018-11-16,37100,37100,36100,36400,1485144,-0.00952380952380949
2018-11-19,35900,36400,35550,35850,1199397,-0.015109890109890056
2018-11-20,34550,35000,34350,34400,2476205,-0.040446304044630454
2018-11-21,34050,34300,33650,33800,2182575,-0.01744186046511631
2018-11-22,34400,34450,34050,34150,746599,0.010355029585798814
2018-11-23,34050,34350,33850,34250,729683,0.002928257686676483
2018-11-26,34350,34550,34250,34300,590777,0.0014598540145984717
2018-11-27,34400,34650,34200,34550,1004173,0.007288629737609353
2018-11-28,34300,34550,34250,34400,1555242,-0.00434153400868309
2018-11-29,34700,34900,34350,34600,3873549,0.005813953488372103
2018-11-30,34500,35150,33650,33750,3660773,-0.024566473988439252
2018-12-03,34450,35000,34150,35000,1852699,0.03703703703703698
2018-12-04,34900,34900,33850,34600,1638704,-0.011428571428571455
2018-12-05,34150,34150,33650,33950,1055636,-0.018786127167630062
2018-12-06,33850,33850,33050,33050,1362683,-0.026509572901325495
2018-12-07,33550,34000,33300,34000,1903316,0.02874432677760974
2018-12-10,33300,33500,32900,33150,2028948,-0.025000000000000022
2018-12-11,33150,33400,32600,33200,1287330,0.0015082956259426794
2018-12-12,33050,33400,32750,33100,1031994,-0.003012048192771122
2018-12-13,33050,33450,33000,33450,2153877,0.010574018126888296
2018-12-14,33100,33350,31900,32300,2448443,-0.034379671150971625
2018-12-17,32000,32850,31900,32350,1885649,0.001547987616099089
2018-12-18,31500,32200,31500,32200,1294108,-0.004636785162287493
2018-12-19,32000,32350,32000,32100,1237297,-0.0031055900621117516
2018-12-20,31400,31800,31150,31150,1541156,-0.029595015576323935
2018-12-21,31100,31450,30650,31450,3023387,0.009630818619582593
2018-12-24,31100,31250,30800,31000,1266015,-0.014308426073131986
2018-12-26,30600,31100,30550,31000,1073202,0.0
2018-12-27,31450,31650,30550,31400,1289519,0.012903225806451646
2018-12-28,31450,31800,31250,31750,863411,0.011146496815286566
2019-01-02,32700,32800,31300,31600,944879,-0.0047244094488189115
2019-01-03,31450,31450,30200,30800,743231,-0.025316455696202556
2019-01-04,30400,30850,29750,30450,1153869,-0.011363636363636354
2019-01-07,30800,32350,30750,32100,1500454,0.054187192118226646
2019-01-08,31500,32100,30900,30900,1228454,-0.03738317757009346
2019-01-09,31350,32500,31350,32500,1829977,0.05177993527508096
2019-01-10,32350,32650,32050,32450,2272279,-0.0015384615384614886
2019-01-11,32550,33100,32350,33100,1253321,0.02003081664098616
2019-01-14,32900,33100,32650,33050,1099766,-0.0015105740181269312
2019-01-15,33050,33850,32750,33850,1502321,0.024205748865355536
2019-01-16,34050,34350,33550,34350,1388226,0.01477104874446078
2019-01-17,34450,35000,34200,35000,2179326,0.018922852983988436
2019-01-18,35050,35350,34650,35150,1929736,0.004285714285714226
2019-01-21,35400,35650,34950,35650,2294825,0.014224751066856278
2019-01-22,35300,35550,34850,35300,2170052,-0.009817671809256634
2019-01-23,34800,35300,34600,35150,1917182,-0.004249291784702569
2019-01-24,34900,35900,34900,35900,1391887,0.021337126600284417
2019-01-25,36500,37200,36100,37200,1727856,0.0362116991643453
2019-01-28,37050,37450,36750,37200,998838,0.0
2019-01-29,36500,37100,36350,37100,1885222,-0.0026881720430107503
2019-01-30,36500,37550,36500,37250,1787763,0.0040431266846361336
2019-01-31,37450,37900,37050,37500,2574883,0.006711409395973256
2019-02-01,37000,37850,37000,37500,1267459,0.0
2019-02-07,37500,37800,37150,37200,859283,-0.008000000000000007
2019-02-08,36800,36850,35850,36050,924230,-0.03091397849462363
2019-02-11,35500,36100,35400,36000,1262820,-0.001386962552011095
2019-02-12,36000,37150,35750,37150,1309115,0.03194444444444455
2019-02-13,37600,37800,37250,37600,939470,0.01211305518169592
2019-02-14,37600,38000,37300,38000,1140691,0.010638297872340496
2019-02-15,37500,37850,36850,36850,989865,-0.03026315789473688
2019-02-18,37200,37450,36750,36900,1041468,0.0013568521031208647
2019-02-19,37200,37200,36600,36600,784726,-0.008130081300813052
2019-02-20,37200,37800,37150,37800,1823365,0.032786885245901676
2019-02-21,37850,37900,37200,37900,1101511,0.002645502645502562
2019-02-22,37800,37950,37300,37950,598749,0.0013192612137202797
2019-02-25,38000,38000,37600,37950,638656,0.0
2019-02-26,37750,38000,37250,37650,1167035,-0.007905138339920903
2019-02-27,37550,37800,37300,37400,1185647,-0.006640106241699861
2019-02-28,36700,37050,35900,36000,6438669,-0.03743315508021394
2019-03-04,36750,36900,36000,36250,2086627,0.00694444444444442
2019-03-05,36200,36600,35250,35700,1038845,-0.015172413793103412
2019-03-06,35550,35650,34900,35600,1406117,-0.0028011204481792618
2019-03-07,35250,36250,35200,35900,1018449,0.008426966292134797
2019-03-08,35850,35900,35100,35150,1134391,-0.02089136490250698
2019-03-11,35550,35600,34750,34750,1162079,-0.011379800853485111
2019-03-12,35100,36000,35100,35500,786558,0.021582733812949728
2019-03-13,35350,35650,35000,35300,492846,-0.005633802816901401
2019-03-14,35000,35450,34850,35000,1032080,-0.008498583569405138
2019-03-15,34800,35250,34800,34900,4793498,-0.0028571428571428914
2019-03-18,34300,35150,34300,34900,946328,0.0
2019-03-19,34750,35200,34600,35200,951256,0.008595988538681931
2019-03-20,35000,35600,34650,35300,1203655,0.0028409090909091717
2019-03-21,35600,37350,35400,37350,2064463,0.058073654390934815
2019-03-22,37800,38200,37250,37850,1546981,0.01338688085676032
2019-03-25,36000,36700,36000,36500,1114426,-0.03566710700132103
2019-03-26,36600,36650,36150,36550,1122801,0.00136986301369868
2019-03-27,36350,37000,35850,36800,1291432,0.0068399452804377425
2019-03-28,36100,36600,36050,36500,991436,-0.008152173913043459
2019-03-29,36150,36450,35900,36250,1373520,-0.006849315068493178
2019-04-01,36450,36600,36250,36400,1329707,0.004137931034482678
2019-04-02,36750,37150,36600,37000,1045646,0.016483516483516425
2019-04-03,37100,37700,36950,37550,957957,0.014864864864864824
2019-04-04,37300,37800,37300,37800,703782,0.0066577896138482195
2019-04-05,37900,38050,37650,37750,417733,-0.001322751322751281
2019-04-08,37850,37900,37200,37700,731078,-0.0013245033112583293
2019-04-09,37500,37900,37200,37900,613959,0.0053050397877985045
2019-04-10,37700,37900,37300,37400,1110628,-0.01319261213720313
2019-04-11,37650,37650,37250,37500,617457,0.002673796791443861
2019-04-12,37400,37750,37200,37700,580459,0.005333333333333412
2019-04-15,37800,38100,37750,38000,662616,0.007957559681697646
2019-04-16,38100,38100,37600,37700,460640,-0.007894736842105288
2019-04-17,37850,38100,37750,37950,512469,0.006631299734747964
2019-04-18,37800,38000,36700,36950,1210310,-0.026350461133069825
2019-04-19,37000,37050,36650,36650,799378,-0.008119079837618393
2019-04-22,36850,36900,36350,36550,528146,-0.0027285129604365244
2019-04-23,36500,36700,35900,36100,1440697,-0.012311901504788003
2019-04-24,36450,36700,35700,36200,1127270,0.0027700831024930483
2019-04-25,36200,36300,35700,36000,1062285,-0.0055248618784530246
2019-04-26,35750,36450,35400,36450,1304339,0.012499999999999956
2019-04-29,36450,36950,36250,36900,866894,0.012345679012345734
2019-04-30,36950,37200,36600,37200,1217476,0.008130081300812941
2019-05-02,36900,37350,36850,37200,1031686,0.0
2019-05-03,37200,37300,36900,37000,593579,-0.005376344086021501
2019-05-07,37000,37000,36350,36500,1620670,-0.013513513513513487
2019-05-08,36150,36450,35950,35950,1136250,-0.015068493150684925
2019-05-09,35700,35800,34700,34700,1124788,-0.03477051460361613
2019-05-10,34650,35150,34400,35100,1979112,0.011527377521613813
2019-05-13,34950,35050,34450,34650,999760,-0.012820512820512775
2019-05-14,33850,34800,33850,34400,1180044,-0.00721500721500723
2019-05-15,34800,35100,34550,34550,1226441,0.0043604651162789665
2019-05-16,34650,34700,33550,33550,1222704,-0.02894356005788712
2019-05-17,34100,34450,33000,33000,1295494,-0.016393442622950838
2019-05-20,33200,33950,33150,33700,1132816,0.021212121212121238
2019-05-21,34000,35700,33950,34800,1717035,0.03264094955489605
2019-05-22,35000,35100,34200,35000,940190,0.005747126436781658
2019-05-23,34900,35300,34650,35300,1114890,0.008571428571428674
2019-05-24,34950,35200,34250,34250,709398,-0.029745042492917873
2019-05-27,34150,34500,34000,34250,558669,0.0
2019-05-28,34050,34650,33800,33900,4397225,-0.010218978102189746
2019-05-29,33400,33800,33100,33450,1794255,-0.013274336283185861
2019-05-30,33650,34650,33650,34450,1250004,0.029895366218236186
2019-05-31,34800,34900,34350,34800,2215173,0.010159651669085612
2019-06-03,35000,35900,34950,35900,1475855,0.031609195402298784
2019-06-04,35400,35650,35150,35650,881135,-0.0069637883008356605
2019-06-05,36150,36550,35850,36050,2009572,0.011220196353436185
2019-06-07,35800,36350,35700,36250,1420090,0.00554785020804438
2019-06-10,36550,36800,36100,36800,1279168,0.015172413793103523
2019-06-11,36850,36900,36400,36850,1073643,0.0013586956521738358
2019-06-12,36800,36850,36150,36750,1527004,-0.0027137042062415073
2019-06-13,36500,36600,35750,36200,1988984,-0.014965986394557818
2019-06-14,36250,36400,35900,36300,1254622,0.0027624309392264568
2019-06-17,36250,36250,35500,35650,1402138,-0.017906336088154284
2019-06-18,35500,36400,35300,36400,1384814,0.02103786816269282
2019-06-19,37000,37150,36600,37050,1130239,0.017857142857142794
2019-06-20,37050,37650,36600,37650,1887412,0.0161943319838056
2019-06-21,37650,37750,37400,37450,2893202,-0.005312084993359889
2019-06-24,37500,37650,37050,37550,741107,0.002670226969292422
2019-06-25,37200,37750,37200,37450,1191421,-0.0026631158455392434
2019-06-26,37500,37900,37450,37900,1084885,0.012016021361815676
2019-06-27,37600,38150,37600,38000,1399856,0.0026385224274405594
2019-06-28,38150,38450,38050,38250,1603604,0.006578947368421018
2019-07-01,38300,38500,38000,38350,836761,0.002614379084967311
2019-07-02,37950,38350,37600,38150,746740,-0.0052151238591916504
2019-07-03,37400,38050,37400,37800,1182527,-0.00917431192660545
2019-07-04,37500,38150,37500,38000,475720,0.005291005291005346
2019-07-05,38000,38000,37150,37350,637309,-0.017105263157894735
2019-07-08,36800,36850,36350,36750,659187,-0.016064257028112428
2019-07-09,36550,37300,36550,37300,794892,0.014965986394557929
2019-07-10,37400,37950,37400,37850,863345,0.014745308310991856
2019-07-11,38250,38550,38250,38500,782851,0.017173051519154603
2019-07-12,38550,38600,38050,38400,749296,-0.0025974025974025983
2019-07-15,38200,38650,38150,38500,488328,0.0026041666666667407
2019-07-16,38050,38500,38050,38350,814095,-0.003896103896103842
2019-07-17,37800,38000,37600,37950,733582,-0.010430247718383301
2019-07-18,37950,38050,37650,37750,292829,-0.005270092226614009
2019-07-19,38250,38700,38100,38500,720571,0.019867549668874274
2019-07-22,38550,38800,38350,38550,580156,0.0012987012987013546
2019-07-23,38800,39100,38650,38850,718160,0.0077821011673151474
2019-07-24,38600,38800,37650,37700,1302658,-0.029601029601029616
2019-07-25,38400,38900,38200,38600,1106596,0.023872679045092937
2019-07-26,38500,38800,38000,38600,1109660,0.0
2019-07-29,38600,38600,37900,38100,823962,-0.012953367875647714
2019-07-30,38100,38400,37500,38050,557174,-0.001312335958005284
2019-07-31,37750,38050,36850,37000,1729492,-0.02759526938239154
2019-08-01,36500,37000,36450,36600,1624129,-0.010810810810810811
2019-08-02,35950,36800,35950,36000,1707816,-0.016393442622950838
2019-08-05,35950,36100,35450,35800,1506671,-0.005555555555555536
2019-08-06,34500,35800,34500,35450,1873809,-0.009776536312849138
2019-08-07,35750,35950,35550,35550,1421097,0.0028208744710860323
2019-08-08,35750,35900,35350,35400,1276726,-0.00421940928270037
2019-08-09,35700,35900,35500,35500,851946,0.0028248587570620654
